trans_id,member_id,store_id,trans_date
19-07-2022_22:58:03_1928_1,1928,1,2022-07-19
19-07-2022_18:12:59_1967_3,1967,3,2022-07-19
19-07-2022_15:05:43_1855_2,1855,2,2022-07-19
19-07-2022_14:09:03_1402_1,1402,1,2022-07-19
19-07-2022_18:55:56_1881_2,1881,2,2022-07-19
19-07-2022_18:29:52_1881_2,1881,2,2022-07-19
19-07-2022_22:13:34_1865_2,1865,2,2022-07-19
19-07-2022_16:29:44_1061_2,1061,2,2022-07-19
19-07-2022_12:33:30_1142_1,1142,1,2022-07-19
19-07-2022_20:30:49_1367_3,1367,3,2022-07-19
19-07-2022_06:25:04_1292_2,1292,2,2022-07-19
19-07-2022_14:13:20_1865_3,1865,3,2022-07-19
19-07-2022_12:47:34_1087_2,1087,2,2022-07-19
19-07-2022_01:03:24_1298_3,1298,3,2022-07-19
19-07-2022_04:14:23_1282_1,1282,1,2022-07-19
19-07-2022_21:52:43_1997_2,1997,2,2022-07-19
19-07-2022_04:01:50_1511_3,1511,3,2022-07-19
19-07-2022_18:24:21_1298_3,1298,3,2022-07-19
19-07-2022_10:38:47_1298_1,1298,1,2022-07-19
19-07-2022_12:53:43_1335_2,1335,2,2022-07-19
19-07-2022_06:13:40_1798_2,1798,2,2022-07-19
19-07-2022_22:05:32_1031_3,1031,3,2022-07-19
19-07-2022_04:27:22_1701_2,1701,2,2022-07-19
19-07-2022_09:59:07_1792_2,1792,2,2022-07-19
19-07-2022_09:05:55_1620_1,1620,1,2022-07-19
20-07-2022_20:02:32_1513_3,1513,3,2022-07-20
20-07-2022_07:34:36_1856_1,1856,1,2022-07-20
20-07-2022_09:33:45_1855_2,1855,2,2022-07-20
20-07-2022_01:03:12_1282_1,1282,1,2022-07-20
20-07-2022_23:17:30_1881_3,1881,3,2022-07-20
20-07-2022_05:10:09_1795_1,1795,1,2022-07-20
20-07-2022_10:38:46_1333_3,1333,3,2022-07-20
20-07-2022_05:36:49_1522_2,1522,2,2022-07-20
20-07-2022_12:06:52_1413_2,1413,2,2022-07-20
20-07-2022_05:51:39_1570_1,1570,1,2022-07-20
20-07-2022_09:05:21_1865_3,1865,3,2022-07-20
20-07-2022_23:33:44_1620_2,1620,2,2022-07-20
20-07-2022_22:17:47_1580_3,1580,3,2022-07-20
20-07-2022_08:54:07_1865_2,1865,2,2022-07-20
20-07-2022_10:27:52_1292_1,1292,1,2022-07-20
20-07-2022_17:53:08_1509_3,1509,3,2022-07-20
20-07-2022_09:21:31_1413_2,1413,2,2022-07-20
20-07-2022_14:43:20_1942_2,1942,2,2022-07-20
20-07-2022_12:54:58_1200_2,1200,2,2022-07-20
20-07-2022_12:28:55_1385_1,1385,1,2022-07-20
20-07-2022_12:55:59_1200_3,1200,3,2022-07-20
20-07-2022_05:17:27_1570_2,1570,2,2022-07-20
20-07-2022_09:13:41_1385_1,1385,1,2022-07-20
20-07-2022_04:36:33_1865_2,1865,2,2022-07-20
20-07-2022_20:15:18_1925_1,1925,1,2022-07-20
20-07-2022_22:06:58_1250_3,1250,3,2022-07-20
20-07-2022_07:49:30_1549_1,1549,1,2022-07-20
20-07-2022_21:35:42_1928_1,1928,1,2022-07-20
20-07-2022_12:34:36_1522_1,1522,1,2022-07-20
20-07-2022_19:11:20_1222_3,1222,3,2022-07-20
20-07-2022_18:40:05_1277_1,1277,1,2022-07-20
20-07-2022_05:54:24_1721_3,1721,3,2022-07-20
20-07-2022_13:27:08_1761_1,1761,1,2022-07-20
21-07-2022_04:56:49_1967_2,1967,2,2022-07-21
21-07-2022_12:14:14_1942_2,1942,2,2022-07-21
21-07-2022_02:20:29_1085_1,1085,1,2022-07-21
21-07-2022_11:39:42_1165_1,1165,1,2022-07-21
21-07-2022_23:01:25_1165_2,1165,2,2022-07-21
21-07-2022_04:35:43_1372_3,1372,3,2022-07-21
21-07-2022_11:40:34_1513_2,1513,2,2022-07-21
21-07-2022_03:18:07_1250_3,1250,3,2022-07-21
21-07-2022_06:48:28_1568_3,1568,3,2022-07-21
21-07-2022_17:55:46_1346_3,1346,3,2022-07-21
21-07-2022_12:04:22_1385_1,1385,1,2022-07-21
21-07-2022_14:27:57_1289_1,1289,1,2022-07-21
21-07-2022_21:45:18_1087_1,1087,1,2022-07-21
21-07-2022_09:38:41_1540_2,1540,2,2022-07-21
21-07-2022_01:29:26_1294_2,1294,2,2022-07-21
21-07-2022_04:56:08_1251_2,1251,2,2022-07-21
21-07-2022_16:49:02_1798_1,1798,1,2022-07-21
21-07-2022_22:46:36_1923_2,1923,2,2022-07-21
21-07-2022_08:18:07_1660_3,1660,3,2022-07-21
21-07-2022_02:29:25_1636_1,1636,1,2022-07-21
21-07-2022_08:47:07_1250_3,1250,3,2022-07-21
21-07-2022_18:13:06_1194_1,1194,1,2022-07-21
21-07-2022_23:03:51_1013_3,1013,3,2022-07-21
21-07-2022_22:08:03_1660_2,1660,2,2022-07-21
21-07-2022_10:40:46_1625_1,1625,1,2022-07-21
21-07-2022_20:14:53_1881_3,1881,3,2022-07-21
21-07-2022_09:14:15_1367_2,1367,2,2022-07-21
21-07-2022_03:56:40_1925_1,1925,1,2022-07-21
21-07-2022_05:15:43_1282_2,1282,2,2022-07-21
21-07-2022_01:02:12_1992_2,1992,2,2022-07-21
21-07-2022_04:48:58_1074_3,1074,3,2022-07-21
21-07-2022_07:31:57_1282_3,1282,3,2022-07-21
21-07-2022_12:10:42_1272_3,1272,3,2022-07-21
21-07-2022_21:12:49_1165_3,1165,3,2022-07-21
22-07-2022_17:25:52_1452_1,1452,1,2022-07-22
22-07-2022_10:24:56_1251_3,1251,3,2022-07-22
22-07-2022_03:22:49_1684_3,1684,3,2022-07-22
22-07-2022_05:23:13_1865_2,1865,2,2022-07-22
22-07-2022_14:54:25_1422_1,1422,1,2022-07-22
22-07-2022_12:51:31_1568_3,1568,3,2022-07-22
22-07-2022_02:52:15_1367_2,1367,2,2022-07-22
22-07-2022_08:01:28_1925_1,1925,1,2022-07-22
22-07-2022_13:55:32_1549_3,1549,3,2022-07-22
22-07-2022_19:06:59_1292_1,1292,1,2022-07-22
22-07-2022_21:19:11_1660_2,1660,2,2022-07-22
22-07-2022_15:38:13_1520_2,1520,2,2022-07-22
22-07-2022_23:32:18_1272_3,1272,3,2022-07-22
22-07-2022_07:54:26_1232_2,1232,2,2022-07-22
22-07-2022_23:28:54_1452_2,1452,2,2022-07-22
22-07-2022_03:36:53_1010_2,1010,2,2022-07-22
22-07-2022_07:50:52_1406_1,1406,1,2022-07-22
22-07-2022_12:44:58_1580_3,1580,3,2022-07-22
22-07-2022_22:42:38_1331_2,1331,2,2022-07-22
22-07-2022_05:16:52_1289_1,1289,1,2022-07-22
22-07-2022_10:34:04_1282_1,1282,1,2022-07-22
22-07-2022_05:19:47_1452_2,1452,2,2022-07-22
22-07-2022_23:42:48_1650_1,1650,1,2022-07-22
22-07-2022_02:03:01_1013_3,1013,3,2022-07-22
22-07-2022_19:08:39_1487_3,1487,3,2022-07-22
22-07-2022_08:27:54_1636_3,1636,3,2022-07-22
22-07-2022_08:09:06_1636_3,1636,3,2022-07-22
22-07-2022_20:27:46_1282_3,1282,3,2022-07-22
22-07-2022_17:03:52_1967_1,1967,1,2022-07-22
22-07-2022_06:41:34_1856_2,1856,2,2022-07-22
22-07-2022_09:01:49_1134_3,1134,3,2022-07-22
22-07-2022_19:17:29_1414_2,1414,2,2022-07-22
22-07-2022_19:02:20_1632_2,1632,2,2022-07-22
22-07-2022_06:53:31_1307_1,1307,1,2022-07-22
22-07-2022_21:38:54_1277_2,1277,2,2022-07-22
22-07-2022_20:10:42_1207_1,1207,1,2022-07-22
23-07-2022_03:45:49_1422_3,1422,3,2022-07-23
23-07-2022_15:50:39_1361_1,1361,1,2022-07-23
23-07-2022_02:16:49_1232_3,1232,3,2022-07-23
23-07-2022_03:25:27_1513_1,1513,1,2022-07-23
23-07-2022_23:39:10_1942_3,1942,3,2022-07-23
23-07-2022_14:53:12_1222_2,1222,2,2022-07-23
23-07-2022_04:53:31_1798_2,1798,2,2022-07-23
23-07-2022_01:17:29_1385_2,1385,2,2022-07-23
23-07-2022_15:57:48_1277_2,1277,2,2022-07-23
23-07-2022_07:44:15_1336_3,1336,3,2022-07-23
23-07-2022_03:52:20_1489_2,1489,2,2022-07-23
23-07-2022_07:21:42_1886_3,1886,3,2022-07-23
23-07-2022_19:16:30_1855_2,1855,2,2022-07-23
23-07-2022_22:46:27_1368_3,1368,3,2022-07-23
23-07-2022_12:30:06_1061_3,1061,3,2022-07-23
23-07-2022_01:41:21_1307_1,1307,1,2022-07-23
23-07-2022_02:22:56_1795_2,1795,2,2022-07-23
23-07-2022_12:52:57_1620_2,1620,2,2022-07-23
23-07-2022_15:59:28_1992_3,1992,3,2022-07-23
23-07-2022_16:53:58_1595_3,1595,3,2022-07-23
23-07-2022_10:44:13_1385_1,1385,1,2022-07-23
23-07-2022_22:20:48_1414_3,1414,3,2022-07-23
23-07-2022_02:55:17_1368_2,1368,2,2022-07-23
23-07-2022_09:23:12_1650_2,1650,2,2022-07-23
24-07-2022_05:33:04_1706_3,1706,3,2022-07-24
24-07-2022_21:12:27_1385_2,1385,2,2022-07-24
24-07-2022_09:39:13_1452_3,1452,3,2022-07-24
24-07-2022_07:53:55_1372_2,1372,2,2022-07-24
24-07-2022_01:24:07_1100_2,1100,2,2022-07-24
24-07-2022_22:17:22_1795_2,1795,2,2022-07-24
24-07-2022_01:49:41_1366_3,1366,3,2022-07-24
24-07-2022_21:16:20_1506_1,1506,1,2022-07-24
24-07-2022_11:11:33_1272_3,1272,3,2022-07-24
24-07-2022_18:01:09_1506_2,1506,2,2022-07-24
24-07-2022_16:34:31_1074_1,1074,1,2022-07-24
24-07-2022_14:22:37_1289_2,1289,2,2022-07-24
24-07-2022_05:39:22_1454_2,1454,2,2022-07-24
24-07-2022_03:25:58_1475_3,1475,3,2022-07-24
24-07-2022_13:21:16_1277_3,1277,3,2022-07-24
24-07-2022_02:52:44_1250_1,1250,1,2022-07-24
24-07-2022_23:23:39_1460_3,1460,3,2022-07-24
24-07-2022_06:34:51_1923_2,1923,2,2022-07-24
24-07-2022_03:07:52_1886_1,1886,1,2022-07-24
24-07-2022_04:32:42_1402_1,1402,1,2022-07-24
24-07-2022_03:03:07_1031_3,1031,3,2022-07-24
24-07-2022_07:32:27_1522_2,1522,2,2022-07-24
24-07-2022_12:29:10_1335_1,1335,1,2022-07-24
25-07-2022_23:40:17_1792_1,1792,1,2022-07-25
25-07-2022_18:17:59_1134_1,1134,1,2022-07-25
25-07-2022_12:01:31_1625_2,1625,2,2022-07-25
25-07-2022_19:37:31_1366_1,1366,1,2022-07-25
25-07-2022_21:46:58_1331_2,1331,2,2022-07-25
25-07-2022_02:22:02_1900_3,1900,3,2022-07-25
25-07-2022_23:04:54_1660_3,1660,3,2022-07-25
25-07-2022_04:16:33_1520_1,1520,1,2022-07-25
25-07-2022_10:19:36_1595_3,1595,3,2022-07-25
25-07-2022_08:29:21_1540_2,1540,2,2022-07-25
25-07-2022_17:23:20_1422_3,1422,3,2022-07-25
25-07-2022_12:50:43_1520_1,1520,1,2022-07-25
25-07-2022_12:30:24_1865_3,1865,3,2022-07-25
25-07-2022_12:41:32_1900_2,1900,2,2022-07-25
25-07-2022_01:49:51_1234_1,1234,1,2022-07-25
25-07-2022_07:44:24_1997_1,1997,1,2022-07-25
25-07-2022_01:06:09_1620_2,1620,2,2022-07-25
25-07-2022_14:59:03_1194_1,1194,1,2022-07-25
25-07-2022_05:55:51_1331_1,1331,1,2022-07-25
25-07-2022_09:58:44_1336_3,1336,3,2022-07-25
25-07-2022_05:53:13_1992_2,1992,2,2022-07-25
25-07-2022_06:40:39_1250_1,1250,1,2022-07-25
25-07-2022_13:40:13_1194_2,1194,2,2022-07-25
25-07-2022_03:43:18_1701_2,1701,2,2022-07-25
25-07-2022_22:19:45_1549_3,1549,3,2022-07-25
25-07-2022_09:51:43_1013_1,1013,1,2022-07-25
25-07-2022_08:01:35_1251_3,1251,3,2022-07-25
26-07-2022_15:38:40_1513_3,1513,3,2022-07-26
26-07-2022_02:04:05_1973_1,1973,1,2022-07-26
26-07-2022_20:34:31_1580_1,1580,1,2022-07-26
26-07-2022_21:05:43_1881_3,1881,3,2022-07-26
26-07-2022_12:38:28_1085_1,1085,1,2022-07-26
26-07-2022_09:29:02_1650_3,1650,3,2022-07-26
26-07-2022_01:02:26_1452_1,1452,1,2022-07-26
26-07-2022_15:15:41_1928_3,1928,3,2022-07-26
26-07-2022_21:26:23_1142_2,1142,2,2022-07-26
26-07-2022_10:48:42_1997_1,1997,1,2022-07-26
26-07-2022_05:48:48_1460_2,1460,2,2022-07-26
26-07-2022_21:02:11_1310_1,1310,1,2022-07-26
26-07-2022_22:41:10_1367_1,1367,1,2022-07-26
26-07-2022_15:34:35_1881_2,1881,2,2022-07-26
26-07-2022_14:54:36_1134_3,1134,3,2022-07-26
26-07-2022_01:57:48_1487_2,1487,2,2022-07-26
26-07-2022_01:07:38_1487_1,1487,1,2022-07-26
26-07-2022_04:01:02_1402_2,1402,2,2022-07-26
26-07-2022_08:53:26_1972_3,1972,3,2022-07-26
26-07-2022_18:26:22_1074_2,1074,2,2022-07-26
26-07-2022_07:45:43_1385_3,1385,3,2022-07-26
26-07-2022_23:21:07_1540_2,1540,2,2022-07-26
26-07-2022_19:02:02_1595_3,1595,3,2022-07-26
26-07-2022_19:03:04_1200_3,1200,3,2022-07-26
26-07-2022_21:52:13_1884_1,1884,1,2022-07-26
27-07-2022_07:50:30_1589_3,1589,3,2022-07-27
27-07-2022_19:36:34_1684_2,1684,2,2022-07-27
27-07-2022_11:36:11_1336_3,1336,3,2022-07-27
27-07-2022_03:05:17_1886_1,1886,1,2022-07-27
27-07-2022_15:48:24_1030_2,1030,2,2022-07-27
27-07-2022_01:48:21_1706_3,1706,3,2022-07-27
27-07-2022_20:07:57_1367_1,1367,1,2022-07-27
27-07-2022_11:58:11_1368_3,1368,3,2022-07-27
27-07-2022_15:11:16_1454_2,1454,2,2022-07-27
27-07-2022_02:56:42_1422_1,1422,1,2022-07-27
27-07-2022_04:07:32_1684_3,1684,3,2022-07-27
27-07-2022_12:37:53_1513_1,1513,1,2022-07-27
27-07-2022_23:32:05_1422_1,1422,1,2022-07-27
27-07-2022_16:22:54_1368_3,1368,3,2022-07-27
27-07-2022_23:24:02_member_id_2,member_id,2,2022-07-27
27-07-2022_08:02:18_1307_3,1307,3,2022-07-27
27-07-2022_03:33:28_1298_1,1298,1,2022-07-27
27-07-2022_09:38:27_1333_1,1333,1,2022-07-27
27-07-2022_20:44:19_1540_2,1540,2,2022-07-27
27-07-2022_21:11:16_1570_2,1570,2,2022-07-27
27-07-2022_07:40:26_1881_3,1881,3,2022-07-27
27-07-2022_12:53:15_1251_3,1251,3,2022-07-27
28-07-2022_21:51:03_1165_2,1165,2,2022-07-28
28-07-2022_12:57:33_1798_2,1798,2,2022-07-28
28-07-2022_15:11:45_1684_3,1684,3,2022-07-28
28-07-2022_03:19:02_1925_1,1925,1,2022-07-28
28-07-2022_14:34:07_1898_2,1898,2,2022-07-28
28-07-2022_16:25:37_1925_2,1925,2,2022-07-28
28-07-2022_18:08:23_1460_1,1460,1,2022-07-28
28-07-2022_16:34:15_1997_1,1997,1,2022-07-28
28-07-2022_14:47:50_1973_3,1973,3,2022-07-28
28-07-2022_22:20:47_1992_3,1992,3,2022-07-28
28-07-2022_05:50:37_1923_3,1923,3,2022-07-28
28-07-2022_01:37:44_1589_2,1589,2,2022-07-28
28-07-2022_19:13:43_1928_3,1928,3,2022-07-28
28-07-2022_16:27:25_1385_3,1385,3,2022-07-28
28-07-2022_23:37:58_1402_3,1402,3,2022-07-28
28-07-2022_06:31:37_1234_1,1234,1,2022-07-28
28-07-2022_04:21:10_1331_1,1331,1,2022-07-28
28-07-2022_15:11:53_1402_1,1402,1,2022-07-28
28-07-2022_02:18:34_1413_2,1413,2,2022-07-28
28-07-2022_05:37:42_1013_1,1013,1,2022-07-28
28-07-2022_12:02:19_1595_3,1595,3,2022-07-28
28-07-2022_09:07:25_1366_3,1366,3,2022-07-28
28-07-2022_01:02:49_1506_1,1506,1,2022-07-28
28-07-2022_12:21:47_1632_1,1632,1,2022-07-28
28-07-2022_10:05:20_1625_3,1625,3,2022-07-28
28-07-2022_19:45:49_1346_1,1346,1,2022-07-28
28-07-2022_21:17:37_1074_1,1074,1,2022-07-28
28-07-2022_15:54:27_1489_1,1489,1,2022-07-28
28-07-2022_19:55:16_1371_3,1371,3,2022-07-28
28-07-2022_02:36:13_1194_3,1194,3,2022-07-28
28-07-2022_04:42:55_1251_3,1251,3,2022-07-28
28-07-2022_07:35:43_1632_2,1632,2,2022-07-28
28-07-2022_18:23:02_1142_3,1142,3,2022-07-28
28-07-2022_06:26:44_1898_1,1898,1,2022-07-28
28-07-2022_17:22:26_1367_3,1367,3,2022-07-28
28-07-2022_01:31:07_1414_1,1414,1,2022-07-28
29-07-2022_23:58:49_1294_1,1294,1,2022-07-29
29-07-2022_05:48:51_1509_3,1509,3,2022-07-29
29-07-2022_13:58:35_1886_2,1886,2,2022-07-29
29-07-2022_05:06:11_1100_3,1100,3,2022-07-29
29-07-2022_08:57:22_1194_3,1194,3,2022-07-29
29-07-2022_02:10:26_1232_2,1232,2,2022-07-29
29-07-2022_11:35:10_1385_3,1385,3,2022-07-29
29-07-2022_10:46:38_1865_2,1865,2,2022-07-29
29-07-2022_10:55:21_1013_1,1013,1,2022-07-29
29-07-2022_10:38:21_1973_1,1973,1,2022-07-29
29-07-2022_08:45:38_1520_3,1520,3,2022-07-29
29-07-2022_16:49:25_1795_2,1795,2,2022-07-29
29-07-2022_01:03:13_1721_1,1721,1,2022-07-29
29-07-2022_12:59:48_1522_3,1522,3,2022-07-29
29-07-2022_13:54:40_1454_1,1454,1,2022-07-29
29-07-2022_06:48:03_1765_1,1765,1,2022-07-29
29-07-2022_18:05:01_1675_3,1675,3,2022-07-29
29-07-2022_05:17:32_1900_1,1900,1,2022-07-29
29-07-2022_06:26:13_1884_1,1884,1,2022-07-29
29-07-2022_08:18:54_1272_2,1272,2,2022-07-29
29-07-2022_11:54:08_1650_3,1650,3,2022-07-29
29-07-2022_23:15:35_1650_2,1650,2,2022-07-29
29-07-2022_12:25:46_1923_2,1923,2,2022-07-29
29-07-2022_06:21:59_1250_1,1250,1,2022-07-29
29-07-2022_03:47:32_1792_3,1792,3,2022-07-29
29-07-2022_14:02:27_1795_1,1795,1,2022-07-29
29-07-2022_15:50:15_1900_1,1900,1,2022-07-29
29-07-2022_12:59:05_1855_3,1855,3,2022-07-29
29-07-2022_12:26:09_1540_3,1540,3,2022-07-29
29-07-2022_11:07:33_1085_2,1085,2,2022-07-29
29-07-2022_18:40:47_1413_3,1413,3,2022-07-29
29-07-2022_07:42:32_1701_3,1701,3,2022-07-29
29-07-2022_03:16:52_1368_2,1368,2,2022-07-29
29-07-2022_15:10:24_1855_3,1855,3,2022-07-29
30-07-2022_21:03:35_1697_3,1697,3,2022-07-30
30-07-2022_19:08:13_1250_1,1250,1,2022-07-30
30-07-2022_01:38:40_1697_1,1697,1,2022-07-30
30-07-2022_10:20:03_1884_2,1884,2,2022-07-30
30-07-2022_07:52:35_1367_3,1367,3,2022-07-30
30-07-2022_14:50:47_1165_2,1165,2,2022-07-30
30-07-2022_10:06:56_1511_2,1511,2,2022-07-30
30-07-2022_01:52:10_1361_1,1361,1,2022-07-30
30-07-2022_19:12:11_1100_3,1100,3,2022-07-30
30-07-2022_18:57:53_1251_3,1251,3,2022-07-30
30-07-2022_01:31:47_1625_1,1625,1,2022-07-30
30-07-2022_14:04:28_1013_2,1013,2,2022-07-30
30-07-2022_05:29:50_1580_2,1580,2,2022-07-30
30-07-2022_11:51:39_1013_2,1013,2,2022-07-30
30-07-2022_23:14:55_1422_1,1422,1,2022-07-30
30-07-2022_10:58:46_1973_1,1973,1,2022-07-30
30-07-2022_10:10:07_1142_3,1142,3,2022-07-30
30-07-2022_22:21:16_1074_1,1074,1,2022-07-30
30-07-2022_10:29:31_1031_1,1031,1,2022-07-30
30-07-2022_08:25:10_1706_1,1706,1,2022-07-30
30-07-2022_20:47:02_1333_1,1333,1,2022-07-30
30-07-2022_21:13:35_1413_2,1413,2,2022-07-30
30-07-2022_18:50:41_1030_1,1030,1,2022-07-30
30-07-2022_20:13:47_1855_1,1855,1,2022-07-30
30-07-2022_09:13:36_1697_2,1697,2,2022-07-30
30-07-2022_15:34:16_1335_1,1335,1,2022-07-30
31-07-2022_03:18:28_1031_2,1031,2,2022-07-31
31-07-2022_20:19:49_1367_3,1367,3,2022-07-31
31-07-2022_14:50:56_1675_2,1675,2,2022-07-31
31-07-2022_20:03:49_1371_1,1371,1,2022-07-31
31-07-2022_11:17:24_1277_2,1277,2,2022-07-31
31-07-2022_21:36:19_1142_1,1142,1,2022-07-31
31-07-2022_01:11:11_1294_2,1294,2,2022-07-31
31-07-2022_11:48:41_1406_1,1406,1,2022-07-31
31-07-2022_02:59:51_1792_2,1792,2,2022-07-31
31-07-2022_02:36:13_1855_2,1855,2,2022-07-31
31-07-2022_12:40:02_1973_2,1973,2,2022-07-31
31-07-2022_06:50:21_1520_2,1520,2,2022-07-31
31-07-2022_06:48:58_1292_1,1292,1,2022-07-31
31-07-2022_09:18:32_1331_2,1331,2,2022-07-31
31-07-2022_17:07:21_1992_3,1992,3,2022-07-31
01-08-2022_23:12:58_1967_3,1967,3,2022-08-01
01-08-2022_18:17:24_1898_3,1898,3,2022-08-01
01-08-2022_15:39:44_1452_1,1452,1,2022-08-01
01-08-2022_08:17:15_1085_3,1085,3,2022-08-01
01-08-2022_22:28:07_1272_1,1272,1,2022-08-01
01-08-2022_18:59:08_1361_2,1361,2,2022-08-01
01-08-2022_11:58:53_1336_2,1336,2,2022-08-01
01-08-2022_19:24:19_1164_3,1164,3,2022-08-01
01-08-2022_20:13:41_1087_3,1087,3,2022-08-01
01-08-2022_05:30:40_1865_1,1865,1,2022-08-01
01-08-2022_03:42:36_1925_1,1925,1,2022-08-01
01-08-2022_01:47:34_1509_3,1509,3,2022-08-01
01-08-2022_19:40:46_1632_1,1632,1,2022-08-01
01-08-2022_18:34:52_1134_2,1134,2,2022-08-01
01-08-2022_06:27:03_1706_2,1706,2,2022-08-01
01-08-2022_04:37:39_1251_2,1251,2,2022-08-01
01-08-2022_15:52:16_1992_2,1992,2,2022-08-01
01-08-2022_12:33:29_1625_2,1625,2,2022-08-01
01-08-2022_19:21:45_1292_3,1292,3,2022-08-01
01-08-2022_19:09:40_1207_3,1207,3,2022-08-01
01-08-2022_15:59:16_1898_1,1898,1,2022-08-01
01-08-2022_08:54:21_1368_2,1368,2,2022-08-01
01-08-2022_14:19:12_1625_3,1625,3,2022-08-01
01-08-2022_12:55:27_1292_1,1292,1,2022-08-01
01-08-2022_11:35:31_1992_3,1992,3,2022-08-01
01-08-2022_04:07:44_1701_3,1701,3,2022-08-01
01-08-2022_04:05:14_1660_2,1660,2,2022-08-01
01-08-2022_23:45:02_1165_1,1165,1,2022-08-01
01-08-2022_14:28:59_1620_1,1620,1,2022-08-01
01-08-2022_12:16:42_1307_3,1307,3,2022-08-01
01-08-2022_05:37:49_1232_1,1232,1,2022-08-01
01-08-2022_07:03:14_1361_1,1361,1,2022-08-01
01-08-2022_23:50:11_1580_1,1580,1,2022-08-01
01-08-2022_14:56:51_1250_3,1250,3,2022-08-01
01-08-2022_10:15:59_1406_2,1406,2,2022-08-01
01-08-2022_06:49:21_1540_2,1540,2,2022-08-01
01-08-2022_08:23:08_1194_1,1194,1,2022-08-01
02-08-2022_14:45:25_1277_3,1277,3,2022-08-02
02-08-2022_06:17:40_1765_2,1765,2,2022-08-02
02-08-2022_14:01:54_1298_2,1298,2,2022-08-02
02-08-2022_16:43:20_1881_2,1881,2,2022-08-02
02-08-2022_09:47:51_1765_3,1765,3,2022-08-02
02-08-2022_17:51:01_1085_1,1085,1,2022-08-02
02-08-2022_08:31:05_1489_2,1489,2,2022-08-02
02-08-2022_20:15:40_1721_3,1721,3,2022-08-02
02-08-2022_16:51:32_1333_3,1333,3,2022-08-02
02-08-2022_14:24:43_1568_1,1568,1,2022-08-02
02-08-2022_18:14:33_1580_3,1580,3,2022-08-02
02-08-2022_23:40:05_1595_3,1595,3,2022-08-02
02-08-2022_14:45:01_1368_3,1368,3,2022-08-02
02-08-2022_13:42:16_1925_1,1925,1,2022-08-02
02-08-2022_15:26:40_1900_2,1900,2,2022-08-02
02-08-2022_17:29:29_1595_3,1595,3,2022-08-02
02-08-2022_03:01:27_1900_1,1900,1,2022-08-02
02-08-2022_19:51:56_1684_2,1684,2,2022-08-02
02-08-2022_09:15:12_1194_2,1194,2,2022-08-02
02-08-2022_23:22:30_1549_3,1549,3,2022-08-02
02-08-2022_18:13:11_1250_1,1250,1,2022-08-02
02-08-2022_08:59:26_1660_1,1660,1,2022-08-02
02-08-2022_01:31:50_1636_3,1636,3,2022-08-02
02-08-2022_23:56:37_1361_1,1361,1,2022-08-02
02-08-2022_11:04:46_1855_1,1855,1,2022-08-02
03-08-2022_03:17:57_1331_1,1331,1,2022-08-03
03-08-2022_03:20:05_1165_3,1165,3,2022-08-03
03-08-2022_21:34:28_1898_2,1898,2,2022-08-03
03-08-2022_03:08:40_1061_1,1061,1,2022-08-03
03-08-2022_07:14:53_1250_1,1250,1,2022-08-03
03-08-2022_23:43:42_1636_2,1636,2,2022-08-03
03-08-2022_03:24:05_1307_2,1307,2,2022-08-03
03-08-2022_02:42:08_1061_1,1061,1,2022-08-03
03-08-2022_04:02:12_1761_1,1761,1,2022-08-03
03-08-2022_13:06:30_1294_2,1294,2,2022-08-03
03-08-2022_15:14:58_1928_3,1928,3,2022-08-03
03-08-2022_01:07:58_1277_2,1277,2,2022-08-03
03-08-2022_23:43:27_1371_1,1371,1,2022-08-03
03-08-2022_06:06:05_1923_2,1923,2,2022-08-03
03-08-2022_02:20:48_1031_1,1031,1,2022-08-03
03-08-2022_23:40:12_1522_1,1522,1,2022-08-03
03-08-2022_21:55:09_1650_1,1650,1,2022-08-03
03-08-2022_19:43:09_1333_1,1333,1,2022-08-03
03-08-2022_19:32:17_1307_1,1307,1,2022-08-03
03-08-2022_19:34:45_1568_1,1568,1,2022-08-03
03-08-2022_10:32:05_1511_3,1511,3,2022-08-03
03-08-2022_15:04:38_1795_1,1795,1,2022-08-03
03-08-2022_05:16:26_1513_2,1513,2,2022-08-03
03-08-2022_15:33:29_1289_1,1289,1,2022-08-03
03-08-2022_14:59:40_1942_3,1942,3,2022-08-03
03-08-2022_14:59:48_1900_2,1900,2,2022-08-03
03-08-2022_18:56:10_1697_3,1697,3,2022-08-03
03-08-2022_13:41:29_1761_3,1761,3,2022-08-03
03-08-2022_15:34:27_1406_3,1406,3,2022-08-03
03-08-2022_05:02:31_1368_3,1368,3,2022-08-03
03-08-2022_15:15:32_1031_1,1031,1,2022-08-03
03-08-2022_17:10:59_1207_3,1207,3,2022-08-03
03-08-2022_09:14:49_1422_1,1422,1,2022-08-03
03-08-2022_01:12:19_1636_1,1636,1,2022-08-03
03-08-2022_16:20:23_1087_3,1087,3,2022-08-03
03-08-2022_05:22:26_1865_1,1865,1,2022-08-03
03-08-2022_23:21:18_1684_2,1684,2,2022-08-03
04-08-2022_13:18:24_1031_1,1031,1,2022-08-04
04-08-2022_09:47:35_1061_2,1061,2,2022-08-04
04-08-2022_19:03:28_1513_3,1513,3,2022-08-04
04-08-2022_08:14:48_1967_1,1967,1,2022-08-04
04-08-2022_01:26:44_1292_2,1292,2,2022-08-04
04-08-2022_10:38:26_1900_2,1900,2,2022-08-04
04-08-2022_18:11:44_1650_3,1650,3,2022-08-04
