,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS,INFY.NS,INFY.NS,INFY.NS,INFY.NS,INFY.NS,INFY.NS
,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume
Date,,,,,,,,,,,,,,,,,,
2024-01-19,2752.0,2752.0,2718.0,2734.89990234375,2734.89990234375,5211352,3945.0,3963.550048828125,3915.050048828125,3943.050048828125,3914.59814453125,2941975,1651.5999755859375,1665.5,1644.1500244140625,1659.199951171875,1659.199951171875,4522736
2024-01-23,2743.5,2743.5,2645.10009765625,2657.14990234375,2657.14990234375,10027710,3900.0,3933.89990234375,3842.75,3858.25,3830.409912109375,2618854,1650.0999755859375,1674.699951171875,1637.699951171875,1642.1500244140625,1642.1500244140625,9401255
2024-01-24,2670.449951171875,2699.0,2647.85009765625,2687.75,2687.75,10959564,3880.0,3883.64990234375,3805.60009765625,3841.800048828125,3814.07861328125,2657709,1659.9000244140625,1680.0,1645.0,1675.4000244140625,1675.4000244140625,8999681
2024-01-25,2685.89990234375,2728.300048828125,2670.39990234375,2706.14990234375,2706.14990234375,5904436,3839.89990234375,3861.0,3778.699951171875,3810.300048828125,3782.805908203125,2205154,1672.949951171875,1680.550048828125,1658.0,1669.0999755859375,1669.0999755859375,8865304
2024-01-29,2729.0,2905.0,2720.35009765625,2896.10009765625,2896.10009765625,11946719,3800.800048828125,3820.0,3780.85009765625,3801.0,3773.572998046875,1646747,1665.1500244140625,1679.3499755859375,1647.5999755859375,1656.5999755859375,1656.5999755859375,4253785
2024-01-30,2919.89990234375,2919.949951171875,2808.85009765625,2815.25,2815.25,7046989,3807.449951171875,3847.800048828125,3787.0,3800.550048828125,3773.126220703125,1411621,1662.449951171875,1690.0,1648.25,1651.449951171875,1651.449951171875,4995943
2024-01-31,2808.0,2868.5,2805.0,2853.25,2853.25,7565113,3811.199951171875,3834.0,3796.449951171875,3815.949951171875,3788.4150390625,2459358,1648.25,1667.25,1638.0999755859375,1660.9000244140625,1660.9000244140625,6763779
2024-02-01,2870.0,2886.699951171875,2836.10009765625,2853.300048828125,2853.300048828125,6674681,3820.0,3904.89990234375,3805.050048828125,3854.14990234375,3826.33935546875,2363107,1659.550048828125,1677.0,1650.3499755859375,1657.050048828125,1657.050048828125,5760011
2024-02-02,2866.35009765625,2949.800048828125,2866.35009765625,2915.39990234375,2915.39990234375,9826294,3875.050048828125,3984.39990234375,3872.0,3966.300048828125,3937.68017578125,2826510,1666.050048828125,1718.5,1665.0,1693.3499755859375,1693.3499755859375,7858483
2024-02-05,2921.5,2941.0,2863.050048828125,2878.050048828125,2878.050048828125,4407216,3983.0,4022.0,3962.10009765625,3973.300048828125,3944.629638671875,1691523,1694.75,1700.75,1681.8499755859375,1687.199951171875,1687.199951171875,3634135
2024-02-06,2883.699951171875,2883.699951171875,2839.64990234375,2855.60009765625,2855.60009765625,4523992,3997.0,4149.89990234375,3990.0,4136.0,4106.15576171875,4474396,1686.75,1733.0,1673.949951171875,1729.449951171875,1729.449951171875,7694265
2024-02-07,2871.85009765625,2899.0,2858.5,2884.300048828125,2884.300048828125,4648284,4153.0,4155.0,4073.949951171875,4083.39990234375,4053.93505859375,2124267,1729.0,1729.0,1686.8499755859375,1693.75,1693.75,4613877
2024-02-08,2900.0,2918.949951171875,2855.050048828125,2900.25,2900.25,7347317,4090.0,4158.0,4086.050048828125,4134.10009765625,4104.26953125,2345173,1698.0,1706.3499755859375,1682.800048828125,1692.0999755859375,1692.0999755859375,5919715
2024-02-09,2908.0,2943.949951171875,2901.89990234375,2921.5,2921.5,6278399,4136.5498046875,4184.75,4100.0,4133.7001953125,4103.87255859375,2100596,1684.699951171875,1692.9000244140625,1659.800048828125,1669.3499755859375,1669.3499755859375,4600004
2024-02-12,2921.5,2922.0,2884.699951171875,2904.699951171875,2904.699951171875,3337215,4130.0,4159.60009765625,4105.5498046875,4120.7001953125,4090.96630859375,1013716,1670.3499755859375,1692.949951171875,1670.3499755859375,1680.0999755859375,1680.0999755859375,3555808
2024-02-13,2911.0,2958.0,2908.0,2930.199951171875,2930.199951171875,3857797,4125.4501953125,4170.0,4081.5,4149.5,4119.55810546875,1257415,1683.0,1689.0999755859375,1663.5,1684.550048828125,1684.550048828125,2696481
2024-02-14,2915.0,2967.300048828125,2915.0,2962.75,2962.75,3558944,4107.0,4114.89990234375,4049.5,4100.10009765625,4070.514892578125,1391283,1660.199951171875,1669.449951171875,1635.5,1666.199951171875,1666.199951171875,3768579
2024-02-15,2966.699951171875,2969.449951171875,2933.050048828125,2941.199951171875,2941.199951171875,5003391,4128.0,4146.2998046875,4083.0,4103.2001953125,4073.592529296875,1091582,1677.0,1687.75,1661.5999755859375,1676.3499755859375,1676.3499755859375,4834391
2024-02-16,2952.949951171875,2954.0,2917.10009765625,2921.14990234375,2921.14990234375,4883749,4113.25,4147.9501953125,4100.10009765625,4128.2998046875,4098.51123046875,1307556,1689.0,1709.0,1687.949951171875,1701.6500244140625,1701.6500244140625,4880654
2024-02-19,2924.10009765625,2959.0,2907.050048828125,2948.0,2948.0,3364914,4123.0498046875,4128.2998046875,4055.0,4103.7998046875,4074.187744140625,772291,1705.0,1711.5,1687.699951171875,1699.75,1699.75,3690993
2024-02-20,2950.050048828125,2951.0,2923.60009765625,2942.050048828125,2942.050048828125,3558748,4082.10009765625,4098.0,4010.0,4030.64990234375,4001.565673828125,1193648,1685.0,1694.25,1668.75,1685.25,1685.25,3706389
2024-02-21,2948.0,2977.050048828125,2915.10009765625,2935.39990234375,2935.39990234375,6360146,4013.0,4063.35009765625,3980.60009765625,3991.5,3962.698486328125,1885939,1674.0,1674.0,1645.300048828125,1655.550048828125,1655.550048828125,4300508
2024-02-22,2936.300048828125,2969.89990234375,2916.0,2963.5,2963.5,9246864,3971.0,4094.949951171875,3971.0,4087.10009765625,4057.608642578125,2982052,1665.0,1684.5999755859375,1644.4000244140625,1681.3499755859375,1681.3499755859375,5841277
2024-02-23,2979.0,2995.10009765625,2966.699951171875,2987.25,2987.25,7219292,4130.0,4130.0,4046.39990234375,4052.10009765625,4022.861083984375,2538072,1697.0,1698.449951171875,1671.9000244140625,1676.8499755859375,1676.8499755859375,5373072
2024-02-26,2987.10009765625,2989.050048828125,2965.0,2974.64990234375,2974.64990234375,3756553,4036.0,4050.0,3982.75,4001.050048828125,3972.179443359375,1379284,1674.949951171875,1674.949951171875,1645.0,1660.1500244140625,1660.1500244140625,2782438
2024-02-27,2966.050048828125,2999.89990234375,2956.10009765625,2971.300048828125,2971.300048828125,5413022,3999.0,4124.0,3999.0,4104.39990234375,4074.78369140625,2960475,1661.0,1671.0999755859375,1652.800048828125,1663.5999755859375,1663.5999755859375,5159088
2024-02-28,2966.0,2982.550048828125,2900.35009765625,2911.25,2911.25,4323975,4095.60009765625,4154.89990234375,4089.0,4118.9501953125,4089.22900390625,1939225,1670.0,1687.800048828125,1662.050048828125,1671.25,1671.25,3188916
2024-02-29,2930.0,2957.949951171875,2909.050048828125,2921.60009765625,2921.60009765625,11814488,4099.0,4138.10009765625,4064.550048828125,4095.10009765625,4065.551025390625,3772719,1665.0,1682.25,1653.300048828125,1673.9000244140625,1673.9000244140625,7814722
2024-03-01,2927.0,3000.0,2925.0,2984.25,2984.25,6066463,4107.2001953125,4140.0,4086.800048828125,4094.35009765625,4064.806396484375,2043265,1669.0,1671.949951171875,1651.0,1654.699951171875,1654.699951171875,6387291
2024-03-04,2980.949951171875,3024.89990234375,2974.449951171875,3014.800048828125,3014.800048828125,5012210,4105.0,4117.89990234375,4075.89990234375,4080.699951171875,4051.254638671875,1749271,1657.8499755859375,1664.449951171875,1633.6500244140625,1637.199951171875,1637.199951171875,4445156
2024-03-05,3011.550048828125,3014.800048828125,2972.10009765625,3000.39990234375,3000.39990234375,3553834,4062.0,4064.0,3980.0,4012.10009765625,3983.14990234375,2070859,1634.0,1637.3499755859375,1602.0,1606.5,1606.5,4596579
2024-03-06,2986.89990234375,3018.0,2957.0,3006.0,3006.0,3902838,3994.050048828125,4072.0,3958.449951171875,4064.300048828125,4034.97314453125,1744204,1602.800048828125,1620.1500244140625,1576.0,1617.550048828125,1617.550048828125,6420684
2024-03-07,3005.949951171875,3006.199951171875,2951.10009765625,2957.85009765625,2957.85009765625,4157863,4065.0,4124.0,4037.699951171875,4108.60009765625,4078.95361328125,2688905,1616.5999755859375,1628.449951171875,1604.199951171875,1616.449951171875,1616.449951171875,6348359
2024-03-11,2978.0,2978.0,2927.0,2933.199951171875,2933.199951171875,5638565,4089.0,4153.0,4089.0,4122.35009765625,4092.604248046875,2304068,1608.1500244140625,1613.800048828125,1588.0,1600.5999755859375,1600.5999755859375,6752895
2024-03-12,2933.199951171875,2976.0,2930.050048828125,2950.85009765625,2950.85009765625,4716339,4122.35009765625,4229.9501953125,4121.0498046875,4192.25,4162.0,4039801,1600.0,1625.0,1597.6500244140625,1612.949951171875,1612.949951171875,4614222
2024-03-13,2959.550048828125,2966.199951171875,2855.550048828125,2864.35009765625,2864.35009765625,6761067,4205.0,4241.0,4131.89990234375,4149.0,4119.06201171875,2837260,1612.9000244140625,1624.5,1598.550048828125,1611.4000244140625,1611.4000244140625,5688997
2024-03-14,2879.39990234375,2897.050048828125,2851.0,2862.949951171875,2862.949951171875,9285551,4153.4501953125,4225.0,4086.0,4207.60009765625,4177.2392578125,2919608,1614.4000244140625,1657.75,1608.0,1653.300048828125,1653.300048828125,8803799
2024-03-15,2851.89990234375,2866.449951171875,2825.800048828125,2836.449951171875,2836.449951171875,9611909,4192.60009765625,4239.0,4177.0,4219.25,4188.80517578125,3373143,1641.0999755859375,1645.800048828125,1618.3499755859375,1634.0,1634.0,11809997
2024-03-18,2840.0,2883.449951171875,2833.050048828125,2878.949951171875,2878.949951171875,4584696,4215.25,4254.75,4117.85009765625,4152.5,4122.53662109375,1526904,1630.0,1632.6500244140625,1598.8499755859375,1602.6500244140625,1602.6500244140625,4958904
2024-03-19,2857.5,2875.199951171875,2834.5,2850.5,2850.5,4137882,4051.25,4058.0,3966.60009765625,3977.300048828125,3948.600830078125,8931209,1592.3499755859375,1599.0,1558.0,1561.449951171875,1561.449951171875,6870411
2024-03-20,2855.89990234375,2890.0,2848.050048828125,2887.5,2887.5,4244403,3986.0,4018.0,3960.199951171875,3970.89990234375,3942.246826171875,1817913,1563.0,1574.949951171875,1552.3499755859375,1554.949951171875,1554.949951171875,4759059
2024-03-21,2905.050048828125,2915.800048828125,2889.35009765625,2901.949951171875,2901.949951171875,6503468,3990.050048828125,4008.39990234375,3948.0,3972.949951171875,3944.2822265625,3829582,1564.0,1576.949951171875,1543.4000244140625,1554.699951171875,1554.699951171875,11062497
2024-03-22,2899.949951171875,2920.0,2894.699951171875,2910.050048828125,2910.050048828125,9763804,3897.0,3938.0,3855.0,3910.89990234375,3882.679931640625,5852485,1521.0,1528.9000244140625,1498.199951171875,1508.8499755859375,1508.8499755859375,14673890
2024-03-26,2890.0,2904.800048828125,2878.0,2883.14990234375,2883.14990234375,5707953,3875.0,3946.699951171875,3871.449951171875,3877.5,3849.52099609375,3440925,1492.0,1507.449951171875,1487.9000244140625,1492.6500244140625,1492.6500244140625,8351081
2024-03-27,2896.0,3000.0,2894.0,2985.699951171875,2985.699951171875,8163322,3888.5,3895.0,3829.39990234375,3840.89990234375,3813.18505859375,1968575,1496.0,1499.0,1481.550048828125,1483.8499755859375,1483.8499755859375,6857402
2024-03-28,2985.75,3011.89990234375,2957.300048828125,2971.699951171875,2971.699951171875,10927182,3850.10009765625,3915.0,3840.5,3876.300048828125,3848.32958984375,4311783,1487.1500244140625,1511.800048828125,1487.1500244140625,1498.050048828125,1498.050048828125,12499530
2024-04-01,2984.949951171875,2987.949951171875,2965.0,2969.550048828125,2969.550048828125,2506940,3897.699951171875,3933.300048828125,3888.050048828125,3916.75,3888.48779296875,1569676,1525.0,1529.949951171875,1492.800048828125,1495.449951171875,1495.449951171875,6580002
2024-04-02,2968.0,2988.0,2950.0,2973.89990234375,2973.89990234375,4455083,3890.0,3909.85009765625,3873.0,3883.800048828125,3855.775634765625,2142666,1484.8499755859375,1493.1500244140625,1480.8499755859375,1482.8499755859375,1482.8499755859375,7279400
2024-04-03,2964.14990234375,2968.89990234375,2937.800048828125,2943.199951171875,2943.199951171875,3504146,3851.0,3981.0,3851.0,3947.300048828125,3918.8173828125,3973090,1479.0,1495.0999755859375,1475.0,1480.6500244140625,1480.6500244140625,8736248
2024-04-04,2959.5,2959.5,2900.0,2925.85009765625,2925.85009765625,7245136,3975.89990234375,4028.64990234375,3935.25,4003.300048828125,3974.413330078125,3394637,1490.550048828125,1495.6500244140625,1468.0,1486.699951171875,1486.699951171875,11186915
2024-04-05,2921.75,2941.60009765625,2912.0,2920.199951171875,2920.199951171875,3721149,3978.0,4002.0,3960.5,3979.25,3950.536865234375,1636819,1480.050048828125,1486.699951171875,1476.050048828125,1479.0999755859375,1479.0999755859375,5072482
2024-04-08,2925.949951171875,2981.949951171875,2922.0,2971.949951171875,2971.949951171875,4178559,3983.0,4032.64990234375,3960.0,3972.550048828125,3943.88525390625,2302538,1483.0,1490.949951171875,1474.0999755859375,1476.699951171875,1476.699951171875,6610887
2024-04-09,2978.0,2979.60009765625,2925.0,2927.300048828125,2927.300048828125,3535707,3984.0,4015.85009765625,3925.050048828125,3946.550048828125,3918.07275390625,1876992,1490.0,1513.800048828125,1487.300048828125,1494.8499755859375,1494.8499755859375,9423230
2024-04-10,2932.699951171875,2974.0,2932.699951171875,2959.14990234375,2959.14990234375,4569165,3956.39990234375,3990.199951171875,3918.0,3984.64990234375,3955.897705078125,2101965,1500.3499755859375,1509.8499755859375,1484.550048828125,1506.800048828125,1506.800048828125,6744595
2024-04-12,2951.75,2972.949951171875,2926.14990234375,2934.300048828125,2934.300048828125,7775506,3971.0,4013.35009765625,3945.5,4001.39990234375,3972.52685546875,4354821,1504.0,1506.800048828125,1479.5,1484.75,1484.75,12275616
2024-04-15,2922.0,2964.25,2892.64990234375,2929.64990234375,2929.64990234375,6451031,4001.39990234375,4064.199951171875,3919.050048828125,3941.199951171875,3912.76123046875,4200329,1480.0,1491.949951171875,1461.050048828125,1468.1500244140625,1468.1500244140625,8531224
2024-04-16,2906.699951171875,2942.35009765625,2901.85009765625,2931.5,2931.5,4683092,3902.0,3928.699951171875,3862.85009765625,3872.800048828125,3844.85498046875,3051420,1451.0,1455.1500244140625,1413.050048828125,1414.449951171875,1414.449951171875,16173541
2024-04-18,2927.0,2972.0,2918.699951171875,2928.64990234375,2928.64990234375,9502846,3876.800048828125,3936.0,3850.0,3862.0,3834.1328125,3476284,1421.0999755859375,1444.699951171875,1407.5,1419.25,1419.25,22107945
2024-04-19,2913.550048828125,2948.0,2886.050048828125,2940.25,2940.25,7870889,3838.0,3852.550048828125,3800.89990234375,3826.199951171875,3798.591064453125,2957749,1385.0,1426.8499755859375,1378.75,1411.25,1411.25,20603621
2024-04-22,2944.89990234375,2965.64990234375,2935.60009765625,2959.699951171875,2959.699951171875,5175181,3837.0,3878.0,3812.0,3864.60009765625,3836.714111328125,1728883,1419.9000244140625,1436.8499755859375,1413.050048828125,1432.75,1432.75,5859087
2024-04-23,2958.0,2987.0,2911.10009765625,2918.64990234375,2918.64990234375,7302777,3877.050048828125,3895.0,3860.60009765625,3874.699951171875,3846.7412109375,1807586,1443.0,1446.8499755859375,1433.0,1442.4000244140625,1442.4000244140625,4856174
2024-04-24,2927.0,2937.10009765625,2899.0,2900.35009765625,2900.35009765625,5231388,3890.0,3898.0,3824.449951171875,3831.050048828125,3803.40625,1317312,1444.300048828125,1444.300048828125,1427.050048828125,1430.75,1430.75,4268213
2024-04-25,2885.0,2935.949951171875,2883.0,2919.949951171875,2919.949951171875,7971963,3811.199951171875,3873.64990234375,3811.0,3852.199951171875,3824.403564453125,2856271,1420.0,1444.9000244140625,1420.0,1438.449951171875,1438.449951171875,9089398
2024-04-26,2927.89990234375,2930.0,2900.0,2905.10009765625,2905.10009765625,4706924,3855.14990234375,3876.800048828125,3802.550048828125,3821.35009765625,3793.776123046875,2039178,1439.699951171875,1445.4000244140625,1427.0,1430.25,1430.25,8062444
2024-04-29,2900.0,2935.800048828125,2900.0,2930.050048828125,2930.050048828125,3623987,3838.0,3877.800048828125,3819.199951171875,3870.199951171875,3842.273681640625,1110693,1429.949951171875,1439.800048828125,1428.25,1434.75,1434.75,5055957
2024-04-30,2936.0,2966.14990234375,2925.75,2934.0,2934.0,5737131,3872.0,3881.75,3810.0,3820.64990234375,3793.0810546875,2203078,1434.699951171875,1436.550048828125,1417.550048828125,1420.550048828125,1420.550048828125,6936588
2024-05-02,2944.0,2954.64990234375,2928.25,2933.10009765625,2933.10009765625,7256323,3778.050048828125,3871.10009765625,3778.050048828125,3863.300048828125,3835.423583984375,2491044,1413.0,1424.0,1411.8499755859375,1414.449951171875,1414.449951171875,10076354
2024-05-03,2942.0,2949.89990234375,2832.300048828125,2868.0,2868.0,8613479,3890.14990234375,3893.60009765625,3797.60009765625,3843.39990234375,3815.6669921875,2962234,1422.0999755859375,1424.800048828125,1403.199951171875,1416.300048828125,1416.300048828125,8842345
2024-05-06,2871.0,2880.0,2836.0,2839.050048828125,2839.050048828125,3697104,3853.0,3939.949951171875,3853.0,3921.050048828125,3892.7568359375,2053831,1420.0,1445.699951171875,1417.0999755859375,1425.9000244140625,1425.9000244140625,6445422
2024-05-07,2831.949951171875,2841.5,2784.0,2802.949951171875,2802.949951171875,7258736,3930.800048828125,3988.0,3913.5,3978.949951171875,3950.23876953125,2062112,1424.949951171875,1443.3499755859375,1415.5999755859375,1440.949951171875,1440.949951171875,6080661
2024-05-08,2795.0,2865.89990234375,2795.0,2837.10009765625,2837.10009765625,4719501,3961.0,3984.300048828125,3938.60009765625,3976.949951171875,3948.25341796875,1247685,1435.25,1439.75,1425.5999755859375,1427.300048828125,1427.300048828125,6234983
2024-05-09,2826.0,2847.5,2780.0,2788.25,2788.25,5504806,3962.0,3971.0,3910.050048828125,3960.199951171875,3931.624267578125,1726486,1427.550048828125,1449.949951171875,1424.8499755859375,1439.550048828125,1439.550048828125,6088406
